Memory Length,4000,
-5,
-5,
-7,
-5,
-6,
-7,
-5,
-5,
-4,
-4,
-5,
-3,
-4,
-3,
-2,
-2,
-1,
-1,
-2,
-1,
-2,
-2,
-2,
-2,
0,
0,
0,
1,
0,
0,
-2,
-2,
-1,
-1,
-2,
-1,
-2,
-2,
-2,
-2,
-2,
-2,
-3,
-2,
-3,
-3,
-4,
-4,
-2,
-2,
-4,
-3,
-4,
-4,
-4,
-5,
-4,
-3,
-5,
-4,
-5,
-5,
-5,
-6,
-5,
-5,
-6,
-5,
-6,
-5,
-6,
-6,
-5,
-4,
-6,
-4,
-5,
-5,
-5,
-5,
-3,
-3,
-6,
-4,
-5,
-5,
-5,
-5,
-4,
-3,
-4,
-3,
-5,
-4,
-5,
-5,
-4,
-3,
-4,
-3,
-4,
-4,
-4,
-4,
-2,
-2,
-4,
-3,
-3,
-3,
-3,
-4,
-3,
-2,
-3,
-2,
-4,
-3,
-3,
-4,
-3,
-2,
-4,
-3,
-4,
-4,
-4,
-4,
-3,
-2,
-4,
-3,
-5,
-4,
-5,
-5,
-4,
-3,
-5,
-4,
-5,
-5,
-4,
-5,
-3,
-3,
-5,
-3,
-5,
-5,
-5,
-5,
-3,
-3,
-5,
-3,
-5,
-4,
-4,
-5,
-4,
-3,
-5,
-3,
-5,
-5,
-5,
-6,
-4,
-3,
-4,
-3,
-4,
-4,
-4,
-4,
-3,
-3,
-4,
-3,
-3,
-3,
-4,
-4,
-2,
-2,
-3,
-2,
-4,
-4,
-3,
-4,
-2,
-2,
-3,
-3,
-4,
-4,
-4,
-4,
-3,
-3,
-4,
-3,
-4,
-4,
-4,
-4,
-3,
-3,
-4,
-3,
-4,
-4,
-4,
-4,
-3,
-3,
-4,
-3,
-5,
-5,
-5,
-6,
-4,
-3,
-4,
-3,
-5,
-5,
-5,
-5,
-4,
-3,
-6,
-4,
-5,
-4,
-5,
-6,
-4,
-3,
-5,
-4,
-5,
-4,
-5,
-5,
-4,
-3,
-5,
-3,
-5,
-5,
-5,
-5,
-4,
-3,
-5,
-3,
-4,
-4,
-4,
-5,
-3,
-3,
-4,
-3,
-4,
-4,
-4,
-4,
-3,
-3,
-4,
-3,
-4,
-4,
-4,
-4,
-2,
-2,
-3,
-2,
-3,
-4,
-5,
-5,
-3,
-3,
-4,
-3,
-5,
-4,
-4,
-5,
-3,
-3,
-5,
-4,
-5,
-4,
-5,
-5,
-4,
-4,
-5,
-4,
-4,
-4,
-4,
-4,
-4,
-3,
-5,
-3,
-5,
-4,
-4,
-4,
-3,
-3,
-4,
-3,
-5,
-4,
-4,
-5,
-4,
-3,
-6,
-5,
-5,
-4,
-5,
-5,
-3,
-3,
-5,
-3,
-5,
-5,
-5,
-5,
-3,
-3,
-5,
-4,
-4,
-3,
-5,
-5,
-4,
-3,
-4,
-3,
-5,
-4,
-5,
-5,
-4,
-3,
-5,
-3,
-5,
-4,
-4,
-4,
-3,
-3,
-5,
-3,
-4,
-4,
-4,
-5,
-3,
-3,
-4,
-3,
-5,
-4,
-4,
-4,
-3,
-3,
-5,
-3,
-5,
-4,
-4,
-4,
-4,
-3,
-4,
-3,
-5,
-4,
-5,
-5,
-3,
-3,
-4,
-3,
-4,
-4,
-4,
-5,
-4,
-3,
-4,
-3,
-5,
-5,
-5,
-5,
-4,
-3,
-4,
-3,
-4,
-4,
-4,
-4,
-3,
-3,
-5,
-3,
-5,
-4,
-4,
-4,
-3,
-3,
-5,
-4,
-5,
-5,
-5,
-5,
-3,
-3,
-5,
-4,
-5,
-4,
-5,
-5,
-4,
-3,
-4,
-3,
-4,
-4,
-4,
-5,
-3,
-3,
-4,
-3,
-3,
-4,
-4,
-4,
-4,
-3,
-5,
-4,
-5,
-4,
-4,
-4,
-3,
-3,
-5,
-4,
-5,
-5,
-5,
-5,
-3,
-3,
-4,
-3,
-5,
-4,
-4,
-4,
-3,
-2,
-4,
-3,
-4,
-4,
-4,
-5,
-3,
-3,
-5,
-4,
-5,
-4,
-4,
-4,
-3,
-3,
-4,
-2,
-4,
-4,
-4,
-4,
-3,
-3,
-5,
-3,
-4,
-4,
-5,
-5,
-3,
-3,
-4,
-3,
-5,
-4,
-4,
-5,
-4,
-3,
-5,
-4,
-5,
-4,
-5,
-5,
-4,
-3,
-4,
-3,
-5,
-4,
-4,
-4,
-3,
-3,
-4,
-3,
-4,
-4,
-4,
-5,
-4,
-3,
-4,
-3,
-4,
-4,
-5,
-5,
-4,
-3,
-4,
-3,
-5,
-4,
-4,
-4,
-3,
-3,
-5,
-3,
-5,
-4,
-5,
-5,
-4,
-3,
-4,
-3,
-4,
-4,
-4,
-5,
-3,
-3,
-4,
-3,
-4,
-4,
-5,
-5,
-4,
-3,
-4,
-3,
-4,
-4,
-4,
-5,
-4,
-3,
-5,
-4,
-4,
-4,
-4,
-5,
-4,
-4,
-5,
-3,
-5,
-5,
-4,
-4,
-3,
-3,
-4,
-4,
-5,
-5,
-4,
-5,
-3,
-3,
-5,
-3,
-5,
-4,
-4,
-4,
-3,
-3,
-4,
-3,
-5,
-4,
-4,
-4,
-3,
-3,
-4,
-3,
-5,
-4,
-5,
-5,
-4,
-3,
-5,
-4,
-5,
-4,
-4,
-5,
-3,
-3,
-4,
-3,
-4,
-4,
-4,
-5,
-4,
-3,
-5,
-4,
-5,
-4,
-5,
-5,
-4,
-3,
-4,
-3,
-5,
-4,
-4,
-5,
-4,
-4,
-5,
-3,
-5,
-4,
-4,
-4,
-3,
-3,
-4,
-3,
-4,
-4,
-4,
-5,
-3,
-3,
-5,
-3,
-5,
-4,
-4,
-4,
-3,
-3,
-5,
-4,
-5,
-5,
-5,
-5,
-4,
-3,
-4,
-3,
-4,
-4,
-4,
-4,
-3,
-3,
-5,
-3,
-4,
-4,
-4,
-5,
-3,
-3,
-5,
-3,
-4,
-4,
-4,
-4,
-4,
-3,
-4,
-3,
-4,
-4,
-4,
-4,
-4,
-4,
-4,
-3,
-4,
-4,
-4,
-4,
-3,
-3,
-4,
-3,
-4,
-4,
-4,
-5,
-3,
-3,
-4,
-3,
-5,
-5,
-4,
-5,
-4,
-3,
-4,
-3,
-5,
-5,
-4,
-4,
-3,
-2,
-4,
-4,
-5,
-5,
-5,
-5,
-4,
-3,
-4,
-3,
-4,
-4,
-4,
-5,
-4,
-3,
-4,
-3,
-5,
-5,
-4,
-5,
-4,
-4,
-4,
-3,
-4,
-4,
-4,
-4,
-3,
-3,
-4,
-3,
-4,
-5,
-4,
-4,
-3,
-3,
-4,
-3,
-5,
-4,
-4,
-5,
-3,
-3,
-4,
-3,
-5,
-4,
-4,
-5,
-4,
-3,
-4,
-3,
-5,
-5,
-4,
-5,
-3,
-3,
-5,
-3,
-4,
-4,
-4,
-5,
-4,
-3,
-4,
-3,
-5,
-4,
-4,
-5,
-4,
-3,
-4,
-3,
-4,
-4,
-4,
-5,
-4,
-3,
-4,
-3,
-4,
-4,
-4,
-5,
-4,
-3,
-4,
-3,
-4,
-4,
-5,
-5,
-4,
-3,
-4,
-3,
-5,
-5,
-5,
-5,
-4,
-3,
-4,
-3,
-5,
-5,
-5,
-5,
-4,
-3,
-4,
-3,
-4,
-4,
-4,
-4,
-3,
-3,
-5,
-4,
-5,
-5,
-4,
-4,
-4,
-3,
-5,
-3,
-5,
-4,
-4,
-4,
-3,
-3,
-4,
-3,
-5,
-5,
-4,
-5,
-4,
-3,
-4,
-3,
-4,
-4,
-4,
-5,
-4,
-3,
-4,
-3,
-4,
-4,
-4,
-4,
-3,
-3,
-4,
-3,
-5,
-4,
-4,
-5,
-3,
-2,
-4,
-3,
-4,
-4,
-4,
-4,
-3,
-3,
-4,
-3,
-5,
-4,
-4,
-4,
-3,
-3,
-5,
-3,
-5,
-4,
-4,
-4,
-3,
-3,
-4,
-3,
-4,
-4,
-5,
-5,
-4,
-3,
-4,
-3,
-5,
-5,
-4,
-4,
-3,
-3,
-4,
-3,
-5,
-4,
-4,
-5,
-3,
-2,
-4,
-3,
-4,
-4,
-4,
-4,
-4,
-3,
-4,
-3,
-5,
-4,
-4,
-5,
-4,
-3,
-4,
-3,
-4,
-4,
-4,
-4,
-3,
-3,
-4,
-3,
-4,
-4,
-4,
-4,
-4,
-3,
-5,
-3,
-5,
-5,
-4,
-5,
-3,
-3,
-4,
-3,
-5,
-4,
-4,
-5,
-4,
-3,
-4,
-3,
-5,
-4,
-4,
-4,
-3,
-3,
-5,
-3,
-3,
-3,
-4,
-4,
-4,
-3,
-5,
-3,
-5,
-4,
-4,
-5,
-3,
-3,
-4,
-3,
-4,
-4,
-5,
-5,
-4,
-3,
-4,
-3,
-5,
-4,
-4,
-5,
-3,
-3,
-4,
-3,
-5,
-5,
-4,
-4,
-3,
-2,
-4,
-3,
-4,
-4,
-4,
-5,
-4,
-3,
-4,
-3,
-4,
-4,
-4,
-4,
-3,
-3,
-5,
-3,
-5,
-4,
-4,
-4,
-3,
-3,
-4,
-3,
-5,
-4,
-4,
-5,
-3,
-3,
-5,
-3,
-6,
-6,
-4,
-5,
-3,
-3,
-4,
-3,
-4,
-3,
-4,
-4,
-3,
-3,
-5,
-4,
-5,
-5,
-5,
-5,
-4,
-3,
-5,
-3,
-5,
-4,
-4,
-4,
-4,
-3,
-5,
-3,
-5,
-4,
-4,
-4,
-3,
-3,
-4,
-3,
-4,
-4,
-4,
-4,
-3,
-3,
-5,
-4,
-5,
-4,
-4,
-4,
-3,
-3,
-5,
-3,
-5,
-4,
-4,
-4,
-3,
-2,
-4,
-3,
-4,
-4,
-4,
-5,
-3,
-3,
-4,
-3,
-4,
-4,
-4,
-5,
-3,
-3,
-5,
-3,
-5,
-4,
-4,
-4,
-3,
-3,
-4,
-3,
-5,
-4,
-5,
-5,
-3,
-2,
-4,
-3,
-4,
-5,
-4,
-4,
-3,
-3,
-4,
-3,
-4,
-4,
-4,
-5,
-4,
-3,
-4,
-3,
-5,
-4,
-4,
-5,
-4,
-3,
-4,
-3,
-5,
-4,
-5,
-5,
-3,
-3,
-4,
-3,
-5,
-4,
-4,
-5,
-4,
-3,
-5,
-4,
-5,
-4,
-5,
-5,
-3,
-3,
-4,
-3,
-4,
-4,
-4,
-5,
-4,
-3,
-5,
-3,
-4,
-4,
-4,
-5,
-3,
-3,
-5,
-3,
-4,
-4,
-5,
-5,
-4,
-3,
-5,
-4,
-5,
-4,
-5,
-5,
-4,
-4,
-5,
-3,
-4,
-4,
-4,
-4,
-2,
-2,
-4,
-3,
-5,
-4,
-4,
-5,
-3,
-3,
-5,
-3,
-4,
-4,
-4,
-5,
-3,
-3,
-4,
-3,
-5,
-4,
-4,
-4,
-4,
-3,
-5,
-3,
-4,
-4,
-4,
-5,
-3,
-3,
-4,
-3,
-4,
-4,
-4,
-4,
-3,
-3,
-4,
-3,
-5,
-4,
-5,
-5,
-3,
-3,
-5,
-4,
-5,
-4,
-4,
-5,
-4,
-3,
-4,
-3,
