LECROYWR104MXi-A©Ë 52137 Waveform
Segments 1 SegmentSize 5002
Segment TrigTime TimeSinceSegment1
#1 03-Apr-2017 14:53:22 0                 
Time Ampl
-4.001166e-007 1.57076e-005
-3.999166e-007 -4.829e-005
-3.997166e-007 -0.000176285
-3.995166e-007 -4.829e-005
-3.993166e-007 -0.000176285
-3.991166e-007 -0.000176285
-3.989166e-007 -4.829e-005
-3.987166e-007 7.97051e-005
-3.985166e-007 1.57076e-005
-3.983166e-007 7.97051e-005
-3.981166e-007 -0.000176285
-3.979166e-007 -0.000176285
-3.977166e-007 -0.000112288
-3.975166e-007 -0.000112288
-3.973166e-007 1.57076e-005
-3.971166e-007 -4.829e-005
-3.969166e-007 -0.000112288
-3.967166e-007 -4.829e-005
-3.965166e-007 1.57076e-005
-3.963166e-007 0.000143703
-3.961166e-007 7.97051e-005
-3.959166e-007 1.57076e-005
-3.957166e-007 -0.000112288
-3.955166e-007 -0.000176285
-3.953166e-007 -0.000176285
-3.951166e-007 -0.000112288
-3.949166e-007 -0.000432275
-3.947166e-007 -0.00030428
-3.945166e-007 -0.00030428
-3.943166e-007 -0.000368278
-3.941166e-007 -0.000112288
-3.939166e-007 -0.000112288
-3.937166e-007 -0.00030428
-3.935166e-007 -0.000240283
-3.933166e-007 -0.000368278
-3.931166e-007 -0.000240283
-3.929166e-007 1.57076e-005
-3.927166e-007 -4.829e-005
-3.925166e-007 -0.000240283
-3.923166e-007 -4.829e-005
-3.921166e-007 -4.829e-005
-3.919166e-007 -0.000112288
-3.917166e-007 7.97051e-005
-3.915166e-007 -0.000112288
-3.913166e-007 -0.00030428
-3.911166e-007 -0.000112288
-3.909166e-007 1.57076e-005
-3.907166e-007 7.97051e-005
-3.905166e-007 0.0002077
-3.903166e-007 0.0002077
-3.901166e-007 1.57076e-005
-3.899166e-007 1.57076e-005
-3.897166e-007 1.57076e-005
-3.895166e-007 -4.829e-005
-3.893166e-007 7.97051e-005
-3.891166e-007 -0.000176285
-3.889166e-007 -0.00030428
-3.887166e-007 -0.000176285
-3.885166e-007 -4.829e-005
-3.883166e-007 -0.000112288
-3.881166e-007 7.97051e-005
-3.879166e-007 -0.000112288
-3.877166e-007 -0.000240283
-3.875166e-007 -0.000112288
-3.873166e-007 -0.000112288
-3.871166e-007 -0.000176285
-3.869166e-007 -4.829e-005
-3.867166e-007 -4.829e-005
-3.865166e-007 -4.829e-005
-3.863166e-007 1.57076e-005
-3.861166e-007 7.97051e-005
-3.859166e-007 7.97051e-005
-3.857166e-007 7.97051e-005
-3.855166e-007 -0.000112288
-3.853166e-007 -0.000176285
-3.851166e-007 -4.829e-005
-3.849166e-007 -4.829e-005
-3.847166e-007 -0.000176285
-3.845166e-007 -0.000240283
-3.843166e-007 -0.000240283
-3.841166e-007 -0.000240283
-3.839166e-007 -4.829e-005
-3.837166e-007 -0.000176285
-3.835166e-007 -0.000240283
-3.833166e-007 -0.000176285
-3.831166e-007 -0.00030428
-3.829166e-007 -0.000368278
-3.827166e-007 -0.000112288
-3.825166e-007 -0.000112288
-3.823166e-007 -0.000112288
-3.821166e-007 -0.000112288
-3.819166e-007 -0.00030428
-3.817166e-007 -0.00030428
-3.815166e-007 -0.000176285
-3.813166e-007 -0.000240283
-3.811166e-007 -0.000240283
-3.809166e-007 -0.000112288
-3.807166e-007 -0.000112288
-3.805166e-007 -4.829e-005
-3.803166e-007 0.000143703
-3.801166e-007 7.97051e-005
-3.799166e-007 -0.000240283
-3.797166e-007 -0.000176285
-3.795166e-007 -0.000176285
-3.793166e-007 -0.00030428
-3.791166e-007 -0.000176285
-3.789166e-007 -0.000368278
-3.787166e-007 -0.000432275
-3.785166e-007 -0.000240283
-3.783166e-007 -0.000112288
-3.781166e-007 -0.000176285
-3.779166e-007 -4.829e-005
-3.777166e-007 -4.829e-005
-3.775166e-007 -0.000240283
-3.773166e-007 -0.000176285
-3.771166e-007 -0.000176285
-3.769166e-007 -0.000112288
-3.767166e-007 1.57076e-005
-3.765166e-007 -0.000112288
-3.763166e-007 -0.000176285
-3.761166e-007 1.57076e-005
-3.759166e-007 -4.829e-005
-3.757166e-007 -0.000112288
-3.755166e-007 -4.829e-005
-3.753166e-007 -4.829e-005
-3.751166e-007 -4.829e-005
-3.749166e-007 7.97051e-005
-3.747166e-007 0.0002077
-3.745166e-007 0.000143703
-3.743166e-007 0.000271698
-3.741166e-007 0.000143703
-3.739166e-007 1.57076e-005
-3.737166e-007 0.000143703
-3.735166e-007 -4.829e-005
-3.733166e-007 -0.000112288
-3.731166e-007 -4.829e-005
-3.729166e-007 -4.829e-005
-3.727166e-007 -0.000112288
-3.725166e-007 -4.829e-005
-3.723166e-007 1.57076e-005
-3.721166e-007 -4.829e-005
-3.719166e-007 -4.829e-005
-3.717166e-007 -0.000240283
-3.715166e-007 -0.000240283
-3.713166e-007 -4.829e-005
-3.711166e-007 -0.000112288
-3.709166e-007 -0.000176285
-3.707166e-007 -4.829e-005
-3.705166e-007 -0.000112288
-3.703166e-007 -0.000112288
-3.701166e-007 7.97051e-005
-3.699166e-007 -4.829e-005
-3.697166e-007 -0.000176285
-3.695166e-007 -0.000176285
-3.693166e-007 -0.000176285
-3.691166e-007 -0.000176285
-3.689166e-007 7.97051e-005
-3.687166e-007 0.0002077
-3.685166e-007 1.57076e-005
-3.683166e-007 1.57076e-005
-3.681166e-007 1.57076e-005
-3.679166e-007 -0.000112288
-3.677166e-007 -4.829e-005
-3.675166e-007 -0.000112288
-3.673166e-007 -0.000176285
-3.671166e-007 -0.000112288
-3.669166e-007 -0.000176285
-3.667166e-007 -0.000176285
-3.665166e-007 -4.829e-005
-3.663166e-007 -0.000112288
-3.661166e-007 -0.000240283
-3.659166e-007 -4.829e-005
-3.657166e-007 -0.000176285
-3.655166e-007 -0.00030428
-3.653166e-007 -0.000112288
-3.651166e-007 -0.000176285
-3.649166e-007 -0.000176285
-3.647166e-007 -4.829e-005
-3.645166e-007 -4.829e-005
-3.643166e-007 -0.000176285
-3.641166e-007 -0.000112288
-3.639166e-007 -0.000176285
-3.637166e-007 -0.000176285
-3.635166e-007 -0.000240283
-3.633166e-007 -0.000240283
-3.631166e-007 -0.000240283
-3.629166e-007 -0.000176285
-3.627166e-007 -0.000112288
-3.625166e-007 -0.000240283
-3.623166e-007 -0.000112288
-3.621166e-007 -0.000240283
-3.619166e-007 -0.000368278
-3.617166e-007 -0.000176285
-3.615166e-007 -0.000176285
-3.613166e-007 -0.000176285
-3.611166e-007 -4.829e-005
-3.609166e-007 -0.000112288
-3.607166e-007 -0.000112288
-3.605166e-007 -4.829e-005
-3.603166e-007 1.57076e-005
-3.601166e-007 -0.000112288
