LECROYWR104MXi-A©Ë 52137 Waveform
Segments 1 SegmentSize 5002
Segment TrigTime TimeSinceSegment1
#1 03-Apr-2017 14:53:24 0                 
Time Ampl
-4.001427e-007 -0.000240283
-3.999427e-007 -0.000112288
-3.997427e-007 -0.000176285
-3.995427e-007 -0.000176285
-3.993427e-007 -0.000112288
-3.991427e-007 -0.000176285
-3.989427e-007 -0.000368278
-3.987427e-007 -0.000240283
-3.985427e-007 -0.000240283
-3.983427e-007 -0.000368278
-3.981427e-007 -0.000240283
-3.979427e-007 -0.00030428
-3.977427e-007 -0.00030428
-3.975427e-007 -0.000112288
-3.973427e-007 -0.000240283
-3.971427e-007 -0.00030428
-3.969427e-007 -0.000176285
-3.967427e-007 -4.829e-005
-3.965427e-007 -0.000240283
-3.963427e-007 -0.000176285
-3.961427e-007 -0.00030428
-3.959427e-007 -0.000496273
-3.957427e-007 -0.000368278
-3.955427e-007 -0.000432275
-3.953427e-007 -0.000432275
-3.951427e-007 -0.000432275
-3.949427e-007 -0.000432275
-3.947427e-007 -0.000240283
-3.945427e-007 -0.000176285
-3.943427e-007 -0.00030428
-3.941427e-007 -0.000240283
-3.939427e-007 -0.00030428
-3.937427e-007 -0.000240283
-3.935427e-007 -0.00030428
-3.933427e-007 -0.000176285
-3.931427e-007 -0.000240283
-3.929427e-007 -0.00030428
-3.927427e-007 -0.000240283
-3.925427e-007 -0.000368278
-3.923427e-007 -0.000368278
-3.921427e-007 -0.000240283
-3.919427e-007 -0.000240283
-3.917427e-007 -0.000368278
-3.915427e-007 -0.000368278
-3.913427e-007 -0.00030428
-3.911427e-007 -0.000368278
-3.909427e-007 -0.000240283
-3.907427e-007 -0.000176285
-3.905427e-007 -0.00030428
-3.903427e-007 -0.000240283
-3.901427e-007 -0.00030428
-3.899427e-007 -0.000368278
-3.897427e-007 -0.000176285
-3.895427e-007 -0.000240283
-3.893427e-007 -0.000368278
-3.891427e-007 -0.000240283
-3.889427e-007 -0.00030428
-3.887427e-007 -0.000368278
-3.885427e-007 -0.000240283
-3.883427e-007 -0.00030428
-3.881427e-007 -0.000432275
-3.879427e-007 -0.000368278
-3.877427e-007 -0.000432275
-3.875427e-007 -0.000432275
-3.873427e-007 -0.00030428
-3.871427e-007 -0.000368278
-3.869427e-007 -0.000496273
-3.867427e-007 -0.000368278
-3.865427e-007 -0.00030428
-3.863427e-007 -0.00030428
-3.861427e-007 -0.000176285
-3.859427e-007 -0.00030428
-3.857427e-007 -0.000432275
-3.855427e-007 -0.000368278
-3.853427e-007 -0.000368278
-3.851427e-007 -0.00030428
-3.849427e-007 -0.000176285
-3.847427e-007 -4.829e-005
-3.845427e-007 -0.000240283
-3.843427e-007 -0.000176285
-3.841427e-007 -0.00030428
-3.839427e-007 -0.00030428
-3.837427e-007 -0.000240283
-3.835427e-007 -0.000432275
-3.833427e-007 -0.000624268
-3.831427e-007 -0.000496273
-3.829427e-007 -0.00056027
-3.827427e-007 -0.000496273
-3.825427e-007 -0.000432275
-3.823427e-007 -0.00056027
-3.821427e-007 -0.000624268
-3.819427e-007 -0.000624268
-3.817427e-007 -0.000496273
-3.815427e-007 -0.00056027
-3.813427e-007 -0.000432275
-3.811427e-007 -0.000368278
-3.809427e-007 -0.000624268
-3.807427e-007 -0.000368278
-3.805427e-007 -0.000368278
-3.803427e-007 -0.000368278
-3.801427e-007 -0.000240283
-3.799427e-007 -0.00030428
-3.797427e-007 -0.000368278
-3.795427e-007 -0.000240283
-3.793427e-007 -0.000176285
-3.791427e-007 -0.000240283
-3.789427e-007 1.57076e-005
-3.787427e-007 -0.000176285
-3.785427e-007 -0.000176285
-3.783427e-007 -4.829e-005
-3.781427e-007 -0.000112288
-3.779427e-007 -0.000112288
-3.777427e-007 -0.000112288
-3.775427e-007 -0.00030428
-3.773427e-007 -0.000432275
-3.771427e-007 -0.000240283
-3.769427e-007 -0.000240283
-3.767427e-007 -0.00030428
-3.765427e-007 -0.000176285
-3.763427e-007 -0.000176285
-3.761427e-007 -0.000240283
-3.759427e-007 -0.000176285
-3.757427e-007 -0.000176285
-3.755427e-007 -0.000240283
-3.753427e-007 -0.00030428
-3.751427e-007 -0.000368278
-3.749427e-007 -0.000496273
-3.747427e-007 -0.000368278
-3.745427e-007 -0.000368278
-3.743427e-007 -0.00056027
-3.741427e-007 -0.000624268
-3.739427e-007 -0.00056027
-3.737427e-007 -0.00056027
-3.735427e-007 -0.000368278
-3.733427e-007 -0.000368278
-3.731427e-007 -0.000368278
-3.729427e-007 -0.000240283
-3.727427e-007 -0.00030428
-3.725427e-007 -0.000240283
-3.723427e-007 -4.829e-005
-3.721427e-007 -0.000112288
-3.719427e-007 -0.000176285
-3.717427e-007 -4.829e-005
-3.715427e-007 -0.000112288
-3.713427e-007 -0.00030428
-3.711427e-007 -0.000112288
-3.709427e-007 -0.000112288
-3.707427e-007 -0.000240283
-3.705427e-007 -0.000176285
-3.703427e-007 -0.000240283
-3.701427e-007 -0.00030428
-3.699427e-007 -0.000240283
-3.697427e-007 -0.000240283
-3.695427e-007 -0.000368278
-3.693427e-007 -0.00030428
-3.691427e-007 -0.00030428
-3.689427e-007 -0.000240283
-3.687427e-007 -4.829e-005
-3.685427e-007 -0.000176285
-3.683427e-007 -0.000240283
-3.681427e-007 -0.000240283
-3.679427e-007 -0.00030428
-3.677427e-007 -0.000368278
-3.675427e-007 -0.000176285
-3.673427e-007 -0.000176285
-3.671427e-007 -0.000368278
-3.669427e-007 -0.00030428
-3.667427e-007 -0.000368278
-3.665427e-007 -0.000432275
-3.663427e-007 -0.000240283
-3.661427e-007 -0.00030428
-3.659427e-007 -0.000432275
-3.657427e-007 -0.000368278
-3.655427e-007 -0.000496273
-3.653427e-007 -0.00030428
-3.651427e-007 -0.000112288
-3.649427e-007 -0.000176285
-3.647427e-007 -0.000240283
-3.645427e-007 -0.00030428
-3.643427e-007 -0.00030428
-3.641427e-007 -0.000368278
-3.639427e-007 -0.00030428
-3.637427e-007 -0.000368278
-3.635427e-007 -0.000496273
-3.633427e-007 -0.000368278
-3.631427e-007 -0.000432275
-3.629427e-007 -0.000496273
-3.627427e-007 -0.00030428
-3.625427e-007 -0.000368278
-3.623427e-007 -0.000496273
-3.621427e-007 -0.000432275
-3.619427e-007 -0.000432275
-3.617427e-007 -0.000432275
-3.615427e-007 -0.000368278
-3.613427e-007 -0.000368278
-3.611427e-007 -0.000368278
-3.609427e-007 -0.000240283
-3.607427e-007 -0.00030428
-3.605427e-007 -0.000240283
-3.603427e-007 -4.829e-005
-3.601427e-007 -0.000112288
-3.599427e-007 -0.000240283
-3.597427e-007 -0.000176285
-3.595427e-007 -0.00030428
-3.593427e-007 -0.00030428
-3.591427e-007 -0.000176285
-3.589427e-007 -0.000176285
-3.587427e-007 -0.000240283
-3.585427e-007 -0.000112288
-3.583427e-007 -0.000240283
-3.581427e-007 -0.000368278
-3.579427e-007 -0.00030428
-3.577427e-007 -0.00030428
-3.575427e-007 -0.000432275
-3.573427e-007 -0.000240283
-3.571427e-007 -0.00030428
-3.569427e-007 -0.000368278
-3.567427e-007 -0.000240283
-3.565427e-007 -0.000432275
-3.563427e-007 -0.000432275
-3.561427e-007 -0.000368278
-3.559427e-007 -0.000368278
-3.557427e-007 -0.000432275
-3.555427e-007 -0.000368278
-3.553427e-007 -0.000368278
-3.551427e-007 -0.000432275
-3.549427e-007 -0.000368278
-3.547427e-007 -0.00030428
-3.545427e-007 -0.000368278
-3.543427e-007 -0.000240283
-3.541427e-007 -0.00030428
-3.539427e-007 -0.000368278
-3.537427e-007 -0.000368278
-3.535427e-007 -0.000368278
-3.533427e-007 -0.00056027
-3.531427e-007 -0.000432275
-3.529427e-007 -0.000432275
-3.527427e-007 -0.000496273
-3.525427e-007 -0.000368278
-3.523427e-007 -0.000368278
-3.521427e-007 -0.000432275
-3.519427e-007 -0.000368278
-3.517427e-007 -0.000368278
-3.515427e-007 -0.000432275
-3.513427e-007 -0.000240283
-3.511427e-007 -0.00030428
-3.509427e-007 -0.000432275
-3.507427e-007 -0.000432275
-3.505427e-007 -0.000496273
-3.503427e-007 -0.00056027
-3.501427e-007 -0.000432275
-3.499427e-007 -0.000432275
-3.497427e-007 -0.000496273
-3.495427e-007 -0.000368278
-3.493427e-007 -0.000432275
-3.491427e-007 -0.000496273
-3.489427e-007 -0.000368278
-3.487427e-007 -0.00030428
-3.485427e-007 -0.00030428
-3.483427e-007 -0.00030428
-3.481427e-007 -0.00030428
-3.479427e-007 -0.000496273
-3.477427e-007 -0.00030428
-3.475427e-007 -0.000368278
-3.473427e-007 -0.000496273
-3.471427e-007 -0.00030428
-3.469427e-007 -0.000368278
-3.467427e-007 -0.000368278
-3.465427e-007 -0.000240283
-3.463427e-007 -0.000368278
-3.461427e-007 -0.000496273
-3.459427e-007 -0.00030428
-3.457427e-007 -0.000368278
-3.455427e-007 -0.000432275
-3.453427e-007 -0.000432275
-3.451427e-007 -0.000432275
-3.449427e-007 -0.000496273
-3.447427e-007 -0.00030428
-3.445427e-007 -0.000368278
-3.443427e-007 -0.000496273
-3.441427e-007 -0.00030428
-3.439427e-007 -0.00030428
-3.437427e-007 -0.000496273
-3.435427e-007 -0.00030428
-3.433427e-007 -0.00030428
-3.431427e-007 -0.000368278
-3.429427e-007 -0.00030428
-3.427427e-007 -0.000368278
-3.425427e-007 -0.000432275
-3.423427e-007 -0.000368278
-3.421427e-007 -0.000432275
-3.419427e-007 -0.000496273
-3.417427e-007 -0.00056027
-3.415427e-007 -0.000432275
-3.413427e-007 -0.000432275
-3.411427e-007 -0.00030428
-3.409427e-007 -0.00030428
-3.407427e-007 -0.000368278
-3.405427e-007 -0.00030428
-3.403427e-007 -0.000368278
-3.401427e-007 -0.000368278
-3.399427e-007 -0.000240283
-3.397427e-007 -0.00030428
-3.395427e-007 -0.000496273
-3.393427e-007 -0.00030428
-3.391427e-007 -0.00030428
-3.389427e-007 -0.000368278
-3.387427e-007 -0.000368278
-3.385427e-007 -0.000240283
-3.383427e-007 -0.000368278
-3.381427e-007 -0.000432275
-3.379427e-007 -0.000432275
-3.377427e-007 -0.00056027
