LECROYWR104MXi-A©Ë 52137 Waveform
Segments 1 SegmentSize 5002
Segment TrigTime TimeSinceSegment1
#1 03-Apr-2017 14:53:25 0                 
Time Ampl
-4.001014e-007 -0.000112288
-3.999014e-007 -0.000176285
-3.997014e-007 -4.829e-005
-3.995014e-007 1.57076e-005
-3.993014e-007 -0.000112288
-3.991014e-007 -4.829e-005
-3.989014e-007 -4.829e-005
-3.987014e-007 -0.000112288
-3.985014e-007 -0.000176285
-3.983014e-007 -0.000176285
-3.981014e-007 -0.000176285
-3.979014e-007 -0.000176285
-3.977014e-007 -4.829e-005
-3.975014e-007 -0.000112288
-3.973014e-007 -0.000176285
-3.971014e-007 -0.000112288
-3.969014e-007 -0.000176285
-3.967014e-007 -0.000240283
-3.965014e-007 -0.000176285
-3.963014e-007 -0.000176285
-3.961014e-007 -0.000240283
-3.959014e-007 -0.000112288
-3.957014e-007 -0.000176285
-3.955014e-007 -0.00030428
-3.953014e-007 -0.000112288
-3.951014e-007 -0.000176285
-3.949014e-007 -0.00030428
-3.947014e-007 -0.000176285
-3.945014e-007 -0.000240283
-3.943014e-007 -0.00030428
-3.941014e-007 -0.000112288
-3.939014e-007 -0.000176285
-3.937014e-007 -0.000176285
-3.935014e-007 -0.000112288
-3.933014e-007 -0.000112288
-3.931014e-007 -0.000112288
-3.929014e-007 -4.829e-005
-3.927014e-007 -0.000112288
-3.925014e-007 -0.000240283
-3.923014e-007 -4.829e-005
-3.921014e-007 -0.000112288
-3.919014e-007 -0.000112288
-3.917014e-007 -4.829e-005
-3.915014e-007 -0.000112288
-3.913014e-007 -0.000112288
-3.911014e-007 -0.000112288
-3.909014e-007 -0.000240283
-3.907014e-007 -0.000368278
-3.905014e-007 -0.000240283
-3.903014e-007 -0.000240283
-3.901014e-007 -0.000176285
-3.899014e-007 0.000143703
-3.897014e-007 0.0002077
-3.895014e-007 -4.829e-005
-3.893014e-007 -0.000112288
-3.891014e-007 -0.000240283
-3.889014e-007 -0.00030428
-3.887014e-007 -0.000176285
-3.885014e-007 -0.000176285
-3.883014e-007 -0.000240283
-3.881014e-007 -0.000176285
-3.879014e-007 -0.00030428
-3.877014e-007 -0.000240283
-3.875014e-007 -0.000176285
-3.873014e-007 -0.000240283
-3.871014e-007 -0.000368278
-3.869014e-007 -0.000240283
-3.867014e-007 -0.00030428
-3.865014e-007 -0.00030428
