LECROYWR104MXi-A©Ë 52137 Waveform
Segments 1 SegmentSize 5002
Segment TrigTime TimeSinceSegment1
#1 03-Apr-2017 14:53:23 0                 
Time Ampl
-4.001503e-007 -4.829e-005
-3.999503e-007 -0.00030428
-3.997503e-007 -0.000112288
-3.995503e-007 -4.829e-005
-3.993503e-007 -0.000176285
-3.991503e-007 1.57076e-005
-3.989503e-007 1.57076e-005
-3.987503e-007 -0.000240283
-3.985503e-007 -0.000112288
-3.983503e-007 1.57076e-005
-3.981503e-007 1.57076e-005
-3.979503e-007 1.57076e-005
-3.977503e-007 -4.829e-005
-3.975503e-007 -0.000176285
-3.973503e-007 -4.829e-005
-3.971503e-007 -4.829e-005
-3.969503e-007 -0.000176285
-3.967503e-007 -4.829e-005
-3.965503e-007 -4.829e-005
-3.963503e-007 -0.000112288
-3.961503e-007 -4.829e-005
-3.959503e-007 1.57076e-005
-3.957503e-007 -0.000368278
-3.955503e-007 -0.000176285
-3.953503e-007 -0.00030428
-3.951503e-007 -0.000368278
-3.949503e-007 -0.000176285
-3.947503e-007 -0.000176285
-3.945503e-007 -0.00030428
-3.943503e-007 -0.000240283
-3.941503e-007 -0.000368278
-3.939503e-007 -0.000368278
-3.937503e-007 -0.000112288
-3.935503e-007 -0.000176285
-3.933503e-007 -0.00030428
-3.931503e-007 -0.00030428
-3.929503e-007 -0.00030428
-3.927503e-007 -0.000368278
-3.925503e-007 -0.000176285
-3.923503e-007 -0.000112288
-3.921503e-007 -0.000176285
-3.919503e-007 -0.000112288
-3.917503e-007 -0.000176285
-3.915503e-007 -0.000240283
-3.913503e-007 -0.000112288
-3.911503e-007 1.57076e-005
-3.909503e-007 -4.829e-005
-3.907503e-007 -4.829e-005
-3.905503e-007 -4.829e-005
-3.903503e-007 -4.829e-005
-3.901503e-007 1.57076e-005
-3.899503e-007 1.57076e-005
-3.897503e-007 -0.000176285
-3.895503e-007 -0.000176285
-3.893503e-007 -0.000176285
-3.891503e-007 -0.000368278
-3.889503e-007 -0.000112288
-3.887503e-007 -0.000240283
-3.885503e-007 -0.000368278
-3.883503e-007 -0.000240283
-3.881503e-007 -0.00030428
-3.879503e-007 -0.000432275
-3.877503e-007 -0.00030428
-3.875503e-007 -0.000368278
-3.873503e-007 -0.000496273
-3.871503e-007 -0.00030428
-3.869503e-007 -0.00030428
-3.867503e-007 -0.000240283
-3.865503e-007 1.57076e-005
-3.863503e-007 7.97051e-005
-3.861503e-007 -0.000176285
-3.859503e-007 -0.000112288
-3.857503e-007 -0.000176285
-3.855503e-007 -0.000240283
-3.853503e-007 -4.829e-005
-3.851503e-007 -4.829e-005
-3.849503e-007 -0.000112288
-3.847503e-007 7.97051e-005
-3.845503e-007 0.000143703
-3.843503e-007 0.0002077
-3.841503e-007 0.0002077
-3.839503e-007 7.97051e-005
-3.837503e-007 -0.000112288
-3.835503e-007 -0.000176285
-3.833503e-007 -0.000240283
-3.831503e-007 -0.000240283
-3.829503e-007 -0.000112288
-3.827503e-007 -0.000240283
-3.825503e-007 -0.000240283
-3.823503e-007 -0.00030428
-3.821503e-007 -0.00030428
-3.819503e-007 -0.000368278
-3.817503e-007 -0.000240283
-3.815503e-007 -0.00030428
-3.813503e-007 -0.000432275
-3.811503e-007 -0.000432275
-3.809503e-007 -0.00030428
-3.807503e-007 -0.000240283
-3.805503e-007 -0.000176285
-3.803503e-007 -0.000240283
-3.801503e-007 -0.000368278
-3.799503e-007 -0.00030428
-3.797503e-007 -0.00030428
-3.795503e-007 -0.000368278
-3.793503e-007 -0.000240283
-3.791503e-007 -0.000240283
-3.789503e-007 -0.00030428
-3.787503e-007 -4.829e-005
-3.785503e-007 -4.829e-005
-3.783503e-007 -0.000112288
-3.781503e-007 -4.829e-005
-3.779503e-007 -0.00030428
-3.777503e-007 -0.000368278
-3.775503e-007 -0.000240283
-3.773503e-007 1.57076e-005
-3.771503e-007 -0.000176285
-3.769503e-007 -0.000112288
-3.767503e-007 -0.000112288
-3.765503e-007 -0.000240283
-3.763503e-007 -0.000112288
-3.761503e-007 -0.000112288
-3.759503e-007 -0.00030428
-3.757503e-007 -0.00030428
-3.755503e-007 -0.000368278
-3.753503e-007 -0.000368278
-3.751503e-007 -4.829e-005
-3.749503e-007 1.57076e-005
-3.747503e-007 -0.000112288
-3.745503e-007 -4.829e-005
-3.743503e-007 -0.000240283
-3.741503e-007 -0.000240283
-3.739503e-007 -0.000112288
-3.737503e-007 -0.000176285
-3.735503e-007 -0.000240283
-3.733503e-007 -0.000176285
-3.731503e-007 -0.000176285
-3.729503e-007 -0.000240283
-3.727503e-007 -4.829e-005
-3.725503e-007 -4.829e-005
-3.723503e-007 -0.000240283
-3.721503e-007 -0.000176285
-3.719503e-007 -0.000240283
-3.717503e-007 -0.000368278
-3.715503e-007 -0.000112288
-3.713503e-007 -0.000240283
-3.711503e-007 -0.00030428
-3.709503e-007 -0.000240283
-3.707503e-007 -0.00030428
-3.705503e-007 -0.000240283
-3.703503e-007 -0.000176285
-3.701503e-007 -0.000240283
-3.699503e-007 -0.00030428
-3.697503e-007 -0.00030428
-3.695503e-007 -0.000240283
-3.693503e-007 -0.000176285
-3.691503e-007 1.57076e-005
-3.689503e-007 -4.829e-005
-3.687503e-007 -0.000176285
-3.685503e-007 -0.000176285
-3.683503e-007 -0.000176285
-3.681503e-007 -0.000112288
-3.679503e-007 -4.829e-005
-3.677503e-007 -0.000176285
-3.675503e-007 -0.000176285
-3.673503e-007 -0.000176285
-3.671503e-007 -0.000240283
-3.669503e-007 -0.000176285
-3.667503e-007 -4.829e-005
-3.665503e-007 -0.000112288
-3.663503e-007 -0.000176285
-3.661503e-007 -0.000112288
-3.659503e-007 -0.000176285
-3.657503e-007 -0.000240283
-3.655503e-007 -4.829e-005
-3.653503e-007 -0.000112288
-3.651503e-007 -0.000176285
-3.649503e-007 -4.829e-005
-3.647503e-007 1.57076e-005
