LECROYWR104MXi-A©Ë 52137 Waveform
Segments 1 SegmentSize 5002
Segment TrigTime TimeSinceSegment1
#1 03-Apr-2017 14:53:24 0                 
Time Ampl
-4.001462e-007 -0.000112288
-3.999462e-007 -0.000112288
-3.997462e-007 -4.829e-005
-3.995462e-007 -0.000112288
-3.993462e-007 1.57076e-005
-3.991462e-007 -4.829e-005
-3.989462e-007 -0.000112288
-3.987462e-007 -0.000240283
-3.985462e-007 -4.829e-005
-3.983462e-007 7.97051e-005
-3.981462e-007 1.57076e-005
-3.979462e-007 0.000143703
-3.977462e-007 1.57076e-005
-3.975462e-007 -0.000176285
-3.973462e-007 -0.000176285
-3.971462e-007 -0.000112288
-3.969462e-007 -0.000176285
-3.967462e-007 -4.829e-005
-3.965462e-007 -4.829e-005
-3.963462e-007 -0.000176285
-3.961462e-007 1.57076e-005
-3.959462e-007 1.57076e-005
-3.957462e-007 -0.000112288
-3.955462e-007 -0.000176285
-3.953462e-007 -0.000176285
-3.951462e-007 -0.000176285
-3.949462e-007 -4.829e-005
-3.947462e-007 7.97051e-005
-3.945462e-007 -4.829e-005
-3.943462e-007 -4.829e-005
-3.941462e-007 -0.000176285
-3.939462e-007 -0.00030428
-3.937462e-007 -0.000176285
-3.935462e-007 -4.829e-005
-3.933462e-007 -0.000112288
-3.931462e-007 -0.000112288
-3.929462e-007 -0.000112288
-3.927462e-007 -0.000112288
-3.925462e-007 7.97051e-005
-3.923462e-007 1.57076e-005
-3.921462e-007 7.97051e-005
-3.919462e-007 1.57076e-005
-3.917462e-007 -0.000176285
-3.915462e-007 -0.000176285
-3.913462e-007 1.57076e-005
-3.911462e-007 -0.000112288
-3.909462e-007 -0.000112288
-3.907462e-007 -4.829e-005
-3.905462e-007 -0.000240283
-3.903462e-007 -0.000176285
-3.901462e-007 -4.829e-005
-3.899462e-007 -4.829e-005
-3.897462e-007 -0.000112288
-3.895462e-007 -0.000112288
-3.893462e-007 -0.000176285
-3.891462e-007 -0.00030428
-3.889462e-007 -0.000112288
-3.887462e-007 -4.829e-005
-3.885462e-007 -0.000240283
-3.883462e-007 -0.000112288
-3.881462e-007 -0.000240283
-3.879462e-007 -0.00030428
-3.877462e-007 -0.000112288
-3.875462e-007 -0.000240283
-3.873462e-007 -0.000240283
-3.871462e-007 -4.829e-005
-3.869462e-007 -4.829e-005
-3.867462e-007 -0.000112288
-3.865462e-007 7.97051e-005
-3.863462e-007 0.000143703
-3.861462e-007 7.97051e-005
-3.859462e-007 1.57076e-005
-3.857462e-007 -0.000176285
-3.855462e-007 -0.000176285
-3.853462e-007 -4.829e-005
-3.851462e-007 -0.000112288
-3.849462e-007 -4.829e-005
-3.847462e-007 -4.829e-005
-3.845462e-007 -4.829e-005
-3.843462e-007 -0.000176285
-3.841462e-007 1.57076e-005
