LECROYWR104MXi-A©Ë 52137 Waveform
Segments 1 SegmentSize 5002
Segment TrigTime TimeSinceSegment1
#1 03-Apr-2017 14:53:23 0                 
Time Ampl
-4.001137e-007 1.57076e-005
-3.999137e-007 -4.829e-005
-3.997137e-007 1.57076e-005
-3.995137e-007 -0.000112288
-3.993137e-007 -0.000240283
-3.991137e-007 -0.000176285
-3.989137e-007 -0.000368278
-3.987137e-007 -0.00030428
-3.985137e-007 -0.000176285
-3.983137e-007 -0.000112288
-3.981137e-007 -4.829e-005
-3.979137e-007 7.97051e-005
-3.977137e-007 1.57076e-005
-3.975137e-007 -4.829e-005
-3.973137e-007 7.97051e-005
-3.971137e-007 1.57076e-005
-3.969137e-007 -0.000112288
-3.967137e-007 -4.829e-005
-3.965137e-007 -0.000240283
-3.963137e-007 -0.000176285
-3.961137e-007 1.57076e-005
-3.959137e-007 7.97051e-005
-3.957137e-007 -0.000112288
-3.955137e-007 -0.000112288
-3.953137e-007 -0.000368278
-3.951137e-007 -0.000496273
-3.949137e-007 -0.00030428
-3.947137e-007 -0.00030428
-3.945137e-007 -0.000432275
-3.943137e-007 -0.00030428
-3.941137e-007 -0.00030428
-3.939137e-007 -0.000240283
-3.937137e-007 -0.000112288
-3.935137e-007 -0.000176285
-3.933137e-007 -0.000176285
-3.931137e-007 -0.000112288
-3.929137e-007 -0.000176285
-3.927137e-007 -0.000240283
-3.925137e-007 -4.829e-005
-3.923137e-007 0.0002077
-3.921137e-007 7.97051e-005
-3.919137e-007 1.57076e-005
-3.917137e-007 -4.829e-005
-3.915137e-007 7.97051e-005
-3.913137e-007 0.000143703
-3.911137e-007 0.000143703
-3.909137e-007 7.97051e-005
-3.907137e-007 7.97051e-005
-3.905137e-007 1.57076e-005
-3.903137e-007 -0.000112288
-3.901137e-007 1.57076e-005
-3.899137e-007 -0.000240283
-3.897137e-007 -0.00030428
-3.895137e-007 -0.000240283
-3.893137e-007 -0.000368278
-3.891137e-007 -0.000368278
-3.889137e-007 -0.00030428
-3.887137e-007 -0.000240283
