LECROYWR104MXi-A©Ë 52137 Waveform
Segments 1 SegmentSize 5002
Segment TrigTime TimeSinceSegment1
#1 03-Apr-2017 14:53:25 0                 
Time Ampl
-4.001404e-007 1.57076e-005
-3.999404e-007 1.57076e-005
-3.997404e-007 -0.000112288
-3.995404e-007 -0.000112288
-3.993404e-007 -0.000240283
-3.991404e-007 -0.000368278
-3.989404e-007 -4.829e-005
-3.987404e-007 -0.000112288
-3.985404e-007 -0.000240283
-3.983404e-007 -4.829e-005
-3.981404e-007 7.97051e-005
-3.979404e-007 -0.000176285
-3.977404e-007 -0.000176285
-3.975404e-007 -0.000176285
-3.973404e-007 -0.000368278
-3.971404e-007 -0.00030428
-3.969404e-007 -0.000368278
-3.967404e-007 -0.000496273
-3.965404e-007 -0.000240283
-3.963404e-007 -0.00030428
-3.961404e-007 -0.000432275
-3.959404e-007 -0.000368278
-3.957404e-007 -0.000496273
-3.955404e-007 -0.000688265
-3.953404e-007 -0.000688265
-3.951404e-007 -0.00056027
-3.949404e-007 -0.00056027
-3.947404e-007 -0.000432275
-3.945404e-007 -0.00030428
-3.943404e-007 -0.000368278
-3.941404e-007 -0.000240283
-3.939404e-007 -0.000368278
-3.937404e-007 -0.000496273
-3.935404e-007 -0.000368278
-3.933404e-007 -0.000432275
-3.931404e-007 -0.00056027
-3.929404e-007 -0.00030428
-3.927404e-007 -0.000240283
-3.925404e-007 -0.00030428
-3.923404e-007 1.57076e-005
-3.921404e-007 -4.829e-005
-3.919404e-007 -4.829e-005
-3.917404e-007 -4.829e-005
-3.915404e-007 -0.000112288
-3.913404e-007 -0.00030428
-3.911404e-007 -0.000176285
-3.909404e-007 -0.000112288
-3.907404e-007 -0.00030428
-3.905404e-007 -0.000112288
-3.903404e-007 -4.829e-005
-3.901404e-007 -0.000112288
-3.899404e-007 -0.000112288
-3.897404e-007 -0.00030428
-3.895404e-007 -0.000368278
-3.893404e-007 -0.000240283
-3.891404e-007 -0.00030428
-3.889404e-007 -0.000432275
-3.887404e-007 -0.000112288
-3.885404e-007 -0.00030428
-3.883404e-007 -0.00030428
-3.881404e-007 -0.000112288
-3.879404e-007 -0.000176285
-3.877404e-007 -0.00030428
-3.875404e-007 -0.000112288
-3.873404e-007 -0.000176285
-3.871404e-007 -0.00030428
-3.869404e-007 -0.000112288
-3.867404e-007 -0.000240283
-3.865404e-007 -0.00030428
-3.863404e-007 -4.829e-005
-3.861404e-007 -0.000112288
-3.859404e-007 -0.00030428
-3.857404e-007 -0.000368278
-3.855404e-007 -0.00030428
-3.853404e-007 -0.00030428
-3.851404e-007 -4.829e-005
-3.849404e-007 -4.829e-005
-3.847404e-007 -0.000112288
-3.845404e-007 -4.829e-005
-3.843404e-007 -0.000112288
-3.841404e-007 -0.000176285
-3.839404e-007 -0.000176285
-3.837404e-007 -0.00030428
-3.835404e-007 -0.000432275
-3.833404e-007 -0.00030428
-3.831404e-007 -0.00030428
-3.829404e-007 -0.00030428
-3.827404e-007 -0.000112288
-3.825404e-007 -0.000112288
-3.823404e-007 -0.00030428
-3.821404e-007 -0.00030428
-3.819404e-007 -0.000368278
-3.817404e-007 -0.000368278
-3.815404e-007 -0.00030428
-3.813404e-007 -0.000240283
-3.811404e-007 -0.00030428
-3.809404e-007 -0.000176285
-3.807404e-007 -0.00030428
-3.805404e-007 -0.000368278
-3.803404e-007 -0.000240283
-3.801404e-007 -0.000368278
-3.799404e-007 -0.000432275
-3.797404e-007 -0.000368278
-3.795404e-007 -0.000368278
-3.793404e-007 -0.000432275
-3.791404e-007 -0.00030428
-3.789404e-007 -0.000176285
-3.787404e-007 -0.000240283
-3.785404e-007 -0.000112288
