LECROYWR104MXi-A©Ë 52137 Waveform
Segments 1 SegmentSize 5002
Segment TrigTime TimeSinceSegment1
#1 03-Apr-2017 14:53:23 0                 
Time Ampl
-4.001014e-007 -0.000240283
-3.999014e-007 -0.000368278
-3.997014e-007 -0.00030428
-3.995014e-007 -0.00030428
-3.993014e-007 -0.00030428
-3.991014e-007 -0.000112288
-3.989014e-007 -0.000176285
-3.987014e-007 -0.000432275
-3.985014e-007 -0.000432275
-3.983014e-007 -0.000432275
-3.981014e-007 -0.000368278
-3.979014e-007 -0.000112288
-3.977014e-007 -4.829e-005
-3.975014e-007 -0.00030428
-3.973014e-007 -0.000176285
-3.971014e-007 -4.829e-005
-3.969014e-007 -4.829e-005
-3.967014e-007 1.57076e-005
-3.965014e-007 -0.000240283
-3.963014e-007 -0.000432275
-3.961014e-007 -0.00030428
-3.959014e-007 -0.000368278
-3.957014e-007 -0.000432275
-3.955014e-007 -0.00030428
-3.953014e-007 -0.00030428
-3.951014e-007 -0.000368278
-3.949014e-007 -0.000176285
-3.947014e-007 -0.000176285
-3.945014e-007 -0.000240283
-3.943014e-007 -4.829e-005
-3.941014e-007 -0.000112288
-3.939014e-007 -0.000240283
-3.937014e-007 -0.000112288
-3.935014e-007 1.57076e-005
-3.933014e-007 1.57076e-005
-3.931014e-007 1.57076e-005
-3.929014e-007 1.57076e-005
-3.927014e-007 -0.000176285
-3.925014e-007 -0.000176285
-3.923014e-007 -0.000240283
-3.921014e-007 -0.00030428
-3.919014e-007 -0.000176285
-3.917014e-007 -0.00030428
-3.915014e-007 -0.000240283
-3.913014e-007 -0.000112288
-3.911014e-007 -0.000112288
-3.909014e-007 -0.000112288
-3.907014e-007 -0.000112288
-3.905014e-007 -0.000112288
-3.903014e-007 -0.000176285
-3.901014e-007 -0.000112288
-3.899014e-007 -0.000176285
-3.897014e-007 -4.829e-005
-3.895014e-007 1.57076e-005
-3.893014e-007 -0.000176285
-3.891014e-007 -0.000240283
-3.889014e-007 -0.000240283
-3.887014e-007 -0.000240283
-3.885014e-007 -0.00030428
-3.883014e-007 -0.000112288
-3.881014e-007 -0.000176285
-3.879014e-007 -0.00030428
-3.877014e-007 -0.000112288
-3.875014e-007 -0.000176285
-3.873014e-007 -0.000176285
-3.871014e-007 -0.000176285
-3.869014e-007 -0.00030428
-3.867014e-007 -0.000432275
-3.865014e-007 -0.000240283
-3.863014e-007 -0.000176285
-3.861014e-007 -0.000176285
-3.859014e-007 -4.829e-005
-3.857014e-007 -4.829e-005
-3.855014e-007 -0.000176285
-3.853014e-007 1.57076e-005
-3.851014e-007 1.57076e-005
-3.849014e-007 -0.000176285
-3.847014e-007 -0.000176285
-3.845014e-007 -0.000240283
-3.843014e-007 -0.00030428
-3.841014e-007 -0.00030428
-3.839014e-007 -0.000176285
-3.837014e-007 -0.000240283
-3.835014e-007 -0.000112288
-3.833014e-007 -0.000176285
-3.831014e-007 -0.00030428
-3.829014e-007 -0.000176285
-3.827014e-007 -0.000240283
-3.825014e-007 -0.000240283
-3.823014e-007 -0.000240283
-3.821014e-007 -0.000176285
-3.819014e-007 -0.000176285
-3.817014e-007 -0.000112288
-3.815014e-007 -0.000176285
-3.813014e-007 -0.000240283
-3.811014e-007 -0.000176285
-3.809014e-007 -0.00030428
-3.807014e-007 -0.000368278
-3.805014e-007 -0.000112288
-3.803014e-007 -0.000112288
-3.801014e-007 -0.000368278
-3.799014e-007 -0.000176285
-3.797014e-007 -0.00030428
-3.795014e-007 -0.000368278
-3.793014e-007 -0.000176285
-3.791014e-007 -0.000176285
-3.789014e-007 -0.000368278
-3.787014e-007 -0.000240283
-3.785014e-007 -0.00030428
-3.783014e-007 -0.000240283
-3.781014e-007 -4.829e-005
-3.779014e-007 -4.829e-005
-3.777014e-007 -0.000176285
-3.775014e-007 -0.000240283
-3.773014e-007 -0.000368278
-3.771014e-007 -0.000496273
-3.769014e-007 -0.00030428
-3.767014e-007 -0.000432275
-3.765014e-007 -0.000432275
-3.763014e-007 -0.00030428
-3.761014e-007 -0.000176285
-3.759014e-007 -0.000240283
-3.757014e-007 -0.000112288
-3.755014e-007 -0.000176285
-3.753014e-007 -0.00030428
-3.751014e-007 -0.000176285
-3.749014e-007 -0.000240283
-3.747014e-007 -0.00030428
-3.745014e-007 -4.829e-005
-3.743014e-007 -0.000176285
-3.741014e-007 -0.000176285
-3.739014e-007 -4.829e-005
-3.737014e-007 7.97051e-005
-3.735014e-007 -0.000112288
